Date&Time,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,FACTOR_VEHICLE1,FACTOR_VEHICLE2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
4/2/15 16:30,BROOKLYN,11224,40.5785801,-73.9883975,"(40.5785801, -73.9883975)",NEPTUNE AVENUE,WEST 21 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3196387,BUS,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:30,BROOKLYN,11237,40.7026864,-73.920828,"(40.7026864, -73.920828)",IRVING AVENUE,DE KALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196529,OTHER,OTHER,,,
4/2/15 16:30,MANHATTAN,10024,40.7806512,-73.9764177,"(40.7806512, -73.9764177)",WEST 77 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3196242,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
4/2/15 16:30,QUEENS,11416,40.6890961,-73.8404621,"(40.6890961, -73.8404621)",104 STREET,95 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3197118,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
4/2/15 16:30,QUEENS,11421,40.6927807,-73.8626739,"(40.6927807, -73.8626739)",80 STREET,86 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197120,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 16:30,STATEN ISLAND,10301,40.6152323,-74.10623,"(40.6152323, -74.10623)",VICTORY BOULEVARD,LABAU AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196746,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:30,,,40.7158848,-73.8060613,"(40.7158848, -73.8060613)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196633,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 16:30,,,40.8478982,-73.9452163,"(40.8478982, -73.9452163)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196914,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:33,BRONX,10472,40.8286398,-73.8534286,"(40.8286398, -73.8534286)",OLMSTEAD AVENUE,BLACKROCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197386,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:35,MANHATTAN,10033,40.846153,-73.9323244,"(40.846153, -73.9323244)",WEST 178 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196916,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:37,MANHATTAN,10016,40.7483655,-73.9804027,"(40.7483655, -73.9804027)",EAST 36 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196205,LIVERY VEHICLE,VAN,,,
4/2/15 16:37,STATEN ISLAND,10305,40.5865724,-74.0920496,"(40.5865724, -74.0920496)",HYLAN BOULEVARD,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Other Vehicular,,,,3197267,PASSENGER VEHICLE,BUS,,,
4/2/15 16:40,MANHATTAN,10017,40.7521198,-73.9776766,"(40.7521198, -73.9776766)",PARK AVENUE,EAST 42 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3196829,OTHER,OTHER,,,
4/2/15 16:40,QUEENS,11106,40.7604754,-73.9221959,"(40.7604754, -73.9221959)",35 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196735,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:43,QUEENS,11434,40.674696,-73.7843437,"(40.674696, -73.7843437)",155 STREET,BAISLEY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196718,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:45,BROOKLYN,11205,40.696785,-73.9565804,"(40.696785, -73.9565804)",BEDFORD AVENUE,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196519,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:45,MANHATTAN,10012,40.7257971,-73.9976116,"(40.7257971, -73.9976116)",MERCER STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3196118,SPORT UTILITY / STATION WAGON,OTHER,,,
4/2/15 16:45,MANHATTAN,10018,40.752316,-73.9859454,"(40.752316, -73.9859454)",6 AVENUE,WEST 38 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196830,LIVERY VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:45,,,,,,QUEENS BOULEVARD,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197115,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
4/2/15 16:50,BRONX,10467,40.8777986,-73.8680486,"(40.8777986, -73.8680486)",OLINVILLE AVENUE,EAST GUNHILL ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3196955,PASSENGER VEHICLE,VAN,,,
4/2/15 16:50,BROOKLYN,11208,40.6866005,-73.8731108,"(40.6866005, -73.8731108)",CRESCENT STREET,DANFORTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196488,PASSENGER VEHICLE,BUS,,,
4/2/15 16:50,MANHATTAN,10021,40.766868,-73.9597766,"(40.766868, -73.9597766)",2 AVENUE,EAST 69 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196235,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 16:50,QUEENS,11004,40.7440274,-73.7176262,"(40.7440274, -73.7176262)",UNION TURNPIKE,LITTLE NECK PARKWAY,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3197159,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 16:54,QUEENS,11421,40.6911968,-73.8557789,"(40.6911968, -73.8557789)",88 AVENUE,88 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197117,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 16:57,BRONX,10459,40.820189,-73.8906752,"(40.820189, -73.8906752)",BRUCKNER BOULEVARD,HUNTS POINT AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3196927,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:00,BRONX,10456,40.8313851,-73.9068384,"(40.8313851, -73.9068384)",WASHINGTON AVENUE,EAST 168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3196931,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 17:00,BROOKLYN,11222,40.7281344,-73.9532731,"(40.7281344, -73.9532731)",MANHATTAN AVENUE,CALYER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3197105,VAN,UNKNOWN,,,
4/2/15 17:00,MANHATTAN,10002,40.7199725,-73.9928968,"(40.7199725, -73.9928968)",DELANCEY STREET,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3196140,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
4/2/15 17:00,MANHATTAN,10012,40.722355,-73.9932609,"(40.722355, -73.9932609)",BOWERY,PRINCE STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Failure to Yield Right-of-Way,,,,3196141,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 17:00,MANHATTAN,10013,40.7225499,-74.006299,"(40.7225499, -74.006299)",VARICK STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Prescription Medication,,,,3196120,PASSENGER VEHICLE,OTHER,,,
4/2/15 17:00,MANHATTAN,10027,40.8114422,-73.952102,"(40.8114422, -73.952102)",WEST 126 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196264,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 17:00,QUEENS,11427,40.7236414,-73.7557707,"(40.7236414, -73.7557707)",HILLSIDE AVENUE,211 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197151,OTHER,PASSENGER VEHICLE,,,
4/2/15 17:00,,,40.6674025,-73.7736279,"(40.6674025, -73.7736279)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:00,,,40.7893858,-73.7823167,"(40.7893858, -73.7823167)",,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3197189,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 17:10,BROOKLYN,11207,40.6793378,-73.8948252,"(40.6793378, -73.8948252)",JAMAICA AVENUE,WYONA STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196492,MOTORCYCLE,MOTORCYCLE,,,
4/2/15 17:10,MANHATTAN,10011,40.7422847,-74.0044171,"(40.7422847, -74.0044171)",9 AVENUE,WEST 16 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3196811,SPORT UTILITY / STATION WAGON,BUS,,,
4/2/15 17:10,MANHATTAN,10032,40.8410516,-73.944679,"(40.8410516, -73.944679)",WEST 165 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3197378,MOTORCYCLE,,,,
4/2/15 17:10,,,,,,171 STREET,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197173,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:15,BROOKLYN,11231,40.6746802,-74.0160354,"(40.6746802, -74.0160354)",VAN BRUNT STREET,REED STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197067,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 17:20,BROOKLYN,11214,40.6038876,-74.0061726,"(40.6038876, -74.0061726)",18 AVENUE,BATH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:20,QUEENS,11103,40.7578475,-73.9166042,"(40.7578475, -73.9166042)",BROADWAY,43 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196733,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:20,QUEENS,11373,40.7308857,-73.871641,"(40.7308857, -73.871641)",WOODHAVEN BOULEVARD,60 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197229,OTHER,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:20,,,,,,WEBSTER AVENUE,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3196932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:22,,,40.6415089,-74.0211036,"(40.6415089, -74.0211036)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197046,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:24,QUEENS,11374,40.7319494,-73.8634231,"(40.7319494, -73.8634231)",62 DRIVE,JUNCTION BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3198134,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:25,BROOKLYN,11206,40.6976155,-73.9363881,"(40.6976155, -73.9363881)",STOCKTON STREET,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3197079,OTHER,PASSENGER VEHICLE,,,
4/2/15 17:25,STATEN ISLAND,10309,40.5231378,-74.2162392,"(40.5231378, -74.2162392)",AMBOY ROAD,STATION AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3197275,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:28,MANHATTAN,10019,40.7662862,-73.9818487,"(40.7662862, -73.9818487)",WEST 57 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Turning Improperly,,,,3196851,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
4/2/15 17:30,BRONX,10458,40.8567445,-73.895264,"(40.8567445, -73.895264)",EAST 184 STREET,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196943,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 17:30,MANHATTAN,10019,40.762859,-73.9894015,"(40.762859, -73.9894015)",WEST 49 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3196839,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:30,MANHATTAN,10065,40.7652424,-73.9578679,"(40.7652424, -73.9578679)",EAST 68 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196236,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
4/2/15 17:30,QUEENS,11358,40.7526325,-73.7851164,"(40.7526325, -73.7851164)",47 AVENUE,196 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196697,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:30,,,,,,MERRICK BOULEVARD,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Illness,Driver Inattention/Distraction,,,,3196717,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
4/2/15 17:30,,,,,,,,161 CANNON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197744,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:30,,,40.7396924,-73.8459652,"(40.7396924, -73.8459652)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197232,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:32,QUEENS,11101,40.7522294,-73.9391006,"(40.7522294, -73.9391006)",41 AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196731,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:33,MANHATTAN,10019,40.7634847,-73.9889465,"(40.7634847, -73.9889465)",WEST 50 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3196847,PASSENGER VEHICLE,BUS,,,
4/2/15 17:34,,,40.6450824,-74.021084,"(40.6450824, -74.021084)",,,PARKING LOT OF 5701 2 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3196466,SPORT UTILITY / STATION WAGON,OTHER,,,
4/2/15 17:35,BRONX,10457,40.8448335,-73.9093749,"(40.8448335, -73.9093749)",EAST 174 STREET,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3196936,LIVERY VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:37,,,,,,CANAL STREET,WEST STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,,,,3196784,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 17:40,MANHATTAN,10026,40.8012313,-73.957697,"(40.8012313, -73.957697)",WEST 111 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3196907,OTHER,UNKNOWN,,,
4/2/15 17:45,BRONX,10460,40.8353429,-73.8650755,"(40.8353429, -73.8650755)",THIERIOT AVENUE,WOOD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196314,PASSENGER VEHICLE,PICK-UP TRUCK,,,
4/2/15 17:45,MANHATTAN,10003,40.7242734,-73.9908182,"(40.7242734, -73.9908182)",EAST 1 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196163,TAXI,PASSENGER VEHICLE,,,
4/2/15 17:45,QUEENS,11432,40.7129385,-73.7826256,"(40.7129385, -73.7826256)",HILLSIDE AVENUE,180 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196632,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:47,BROOKLYN,11207,40.6670104,-73.9003886,"(40.6670104, -73.9003886)",SNEDIKER AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196486,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 17:47,MANHATTAN,10065,40.7647874,-73.9684309,"(40.7647874, -73.9684309)",EAST 62 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Fatigued/Drowsy,,,,3196860,BUS,TAXI,,,
4/2/15 17:50,,,40.7227716,-73.8362427,"(40.7227716, -73.8362427)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197222,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 17:52,MANHATTAN,10002,40.7142689,-73.9941419,"(40.7142689, -73.9941419)",FORSYTH STREET,DIVISION STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3196142,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/2/15 17:53,BRONX,10452,40.8301435,-73.9285718,"(40.8301435, -73.9285718)",JEROME AVENUE,ANDERSON AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3196331,VAN,UNKNOWN,,,
4/2/15 18:00,BROOKLYN,11221,40.6961416,-73.9272512,"(40.6961416, -73.9272512)",EVERGREEN AVENUE,DEKALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197082,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
4/2/15 18:00,MANHATTAN,10007,40.7113923,-74.0085993,"(40.7113923, -74.0085993)",BROADWAY,VESEY STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,,3196122,AMBULANCE,PASSENGER VEHICLE,,,
4/2/15 18:00,MANHATTAN,10019,40.7659332,-73.9908775,"(40.7659332, -73.9908775)",WEST 52 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3196840,TAXI,LARGE COM VEH(6 OR MORE TIRES),,,
4/2/15 18:00,QUEENS,11102,40.7709626,-73.9214219,"(40.7709626, -73.9214219)",ASTORIA BOULEVARD,27 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196736,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:00,QUEENS,11357,40.7897865,-73.8141832,"(40.7897865, -73.8141832)",12 ROAD,150 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3197191,PASSENGER VEHICLE,PICK-UP TRUCK,,,
4/2/15 18:00,,,40.7328913,-73.920574,"(40.7328913, -73.920574)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197180,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
4/2/15 18:00,,,40.8487958,-73.9435713,"(40.8487958, -73.9435713)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196915,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 18:05,BRONX,10462,40.8452875,-73.8586544,"(40.8452875, -73.8586544)",BRONXDALE AVENUE,VANNEST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3196360,PASSENGER VEHICLE,,,,
4/2/15 18:08,QUEENS,11367,40.7249598,-73.8275541,"(40.7249598, -73.8275541)",72 AVENUE,PARK DRIVE EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197168,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:15,BROOKLYN,11218,40.6473362,-73.9684288,"(40.6473362, -73.9684288)",CHURCH AVENUE,WESTMINSTER ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197980,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 18:20,BROOKLYN,11207,40.6757357,-73.8968533,"(40.6757357, -73.8968533)",PENNSYLVANIA AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3197053,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,OTHER,,
4/2/15 18:20,MANHATTAN,10014,40.7286048,-74.0053146,"(40.7286048, -74.0053146)",VARICK STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3196154,VAN,UNKNOWN,,,
4/2/15 18:23,BROOKLYN,11208,40.6677838,-73.862419,"(40.6677838, -73.862419)",LORING AVENUE,ELDERT LANE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,3196490,PICK-UP TRUCK,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
4/2/15 18:25,MANHATTAN,10001,40.7502089,-74.0023315,"(40.7502089, -74.0023315)",10 AVENUE,WEST 27 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198718,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:25,MANHATTAN,10011,40.7470222,-74.004652,"(40.7470222, -74.004652)",10 AVENUE,WEST 22 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196820,PASSENGER VEHICLE,UNKNOWN,,,
4/2/15 18:26,MANHATTAN,10013,40.7192972,-74.0086977,"(40.7192972, -74.0086977)",HUDSON STREET,FRANKLIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Fatigued/Drowsy,,,,3196123,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:28,MANHATTAN,10022,40.758537,-73.9772016,"(40.758537, -73.9772016)",EAST 50 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3196852,LIVERY VEHICLE,BUS,,,
4/2/15 18:30,MANHATTAN,10029,40.7871194,-73.9479233,"(40.7871194, -73.9479233)",3 AVENUE,EAST 99 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3196245,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
4/2/15 18:30,,,40.7816671,-73.9866887,"(40.7816671, -73.9866887)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Traffic Control Disregarded,,,,3196883,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:33,,,,,,CROSS BRONX EXPRESSWAY SVC RD S,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197388,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/2/15 18:35,MANHATTAN,10013,40.7203761,-74.0032612,"(40.7203761, -74.0032612)",GREENE STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3196119,VAN,PASSENGER VEHICLE,VAN,,
4/2/15 18:37,,,,,,BRUCKNER BOULEVARD,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196941,UNKNOWN,PASSENGER VEHICLE,,,
4/2/15 18:39,MANHATTAN,10019,40.7707422,-73.9945485,"(40.7707422, -73.9945485)",WEST 56 STREET,WEST SIDE HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3196853,PASSENGER VEHICLE,,,,
4/2/15 18:40,MANHATTAN,10014,40.7387355,-74.0096096,"(40.7387355, -74.0096096)",WEST STREET,HORATIO STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Lost Consciousness,,,,3196153,TAXI,PASSENGER VEHICLE,,,
4/2/15 18:43,BROOKLYN,11205,40.6943646,-73.9579956,"(40.6943646, -73.9579956)",FRANKLIN AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3196520,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
4/2/15 18:45,BROOKLYN,11225,40.6572314,-73.9602427,"(40.6572314, -73.9602427)",FLATBUSH AVENUE,HAWTHORNE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3197035,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
4/2/15 18:50,BROOKLYN,11214,40.6054825,-73.9997191,"(40.6054825, -73.9997191)",BAY 22 STREET,86 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196406,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/2/15 18:50,QUEENS,11422,40.6361148,-73.7402918,"(40.6361148, -73.7402918)",ROCKAWAY BOULEVARD,MEYER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:54,,,,,,1 AVENUE,PALADINO AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3196896,PICK-UP TRUCK,PASSENGER VEHICLE,,,
4/2/15 18:55,QUEENS,11369,40.7669901,-73.8846038,"(40.7669901, -73.8846038)",23 AVENUE,85 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 18:59,BRONX,10464,40.8545852,-73.790878,"(40.8545852, -73.790878)",,,604 CITY ISLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196940,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/2/15 19:00,BROOKLYN,11235,40.5865146,-73.9603172,"(40.5865146, -73.9603172)",CONEY ISLAND AVENUE,MANOR COURT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3196989,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,
4/2/15 19:00,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/2/15 19:07,MANHATTAN,10027,40.8156907,-73.9582947,"(40.8156907, -73.9582947)",BROADWAY,WEST 125 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3196900,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
